"config_id","hamming","state","adj_sets","HEE_EC","EC_ED","EC_P","EC_MH","PH_MH","SA_MH","SI_MH","EC_PH"
5374,4,"cyclic","","original","original","original","reversed","original","reversed","reversed","latent"
5375,5,"cyclic","","reversed","original","original","reversed","original","reversed","reversed","latent"
5376,5,"cyclic","","latent","original","original","reversed","original","reversed","reversed","latent"
5377,5,"cyclic","","original","reversed","original","reversed","original","reversed","reversed","latent"
5378,6,"cyclic","","reversed","reversed","original","reversed","original","reversed","reversed","latent"
5379,6,"cyclic","","latent","reversed","original","reversed","original","reversed","reversed","latent"
5380,5,"cyclic","","original","latent","original","reversed","original","reversed","reversed","latent"
5381,6,"cyclic","","reversed","latent","original","reversed","original","reversed","reversed","latent"
5382,6,"cyclic","","latent","latent","original","reversed","original","reversed","reversed","latent"
5383,5,"cyclic","","original","original","reversed","reversed","original","reversed","reversed","latent"
5384,6,"cyclic","","reversed","original","reversed","reversed","original","reversed","reversed","latent"
5385,6,"cyclic","","latent","original","reversed","reversed","original","reversed","reversed","latent"
5386,6,"cyclic","","original","reversed","reversed","reversed","original","reversed","reversed","latent"
5387,7,"cyclic","","reversed","reversed","reversed","reversed","original","reversed","reversed","latent"
5388,7,"cyclic","","latent","reversed","reversed","reversed","original","reversed","reversed","latent"
5389,6,"cyclic","","original","latent","reversed","reversed","original","reversed","reversed","latent"
5390,7,"cyclic","","reversed","latent","reversed","reversed","original","reversed","reversed","latent"
5391,7,"cyclic","","latent","latent","reversed","reversed","original","reversed","reversed","latent"
5392,5,"cyclic","","original","original","latent","reversed","original","reversed","reversed","latent"
5393,6,"cyclic","","reversed","original","latent","reversed","original","reversed","reversed","latent"
5394,6,"cyclic","","latent","original","latent","reversed","original","reversed","reversed","latent"
5395,6,"cyclic","","original","reversed","latent","reversed","original","reversed","reversed","latent"
5396,7,"cyclic","","reversed","reversed","latent","reversed","original","reversed","reversed","latent"
5397,7,"cyclic","","latent","reversed","latent","reversed","original","reversed","reversed","latent"
5398,6,"cyclic","","original","latent","latent","reversed","original","reversed","reversed","latent"
5399,7,"cyclic","","reversed","latent","latent","reversed","original","reversed","reversed","latent"
5400,7,"cyclic","","latent","latent","latent","reversed","original","reversed","reversed","latent"
5401,4,"cyclic","","original","original","original","latent","original","reversed","reversed","latent"
5402,5,"cyclic","","reversed","original","original","latent","original","reversed","reversed","latent"
5403,5,"cyclic","","latent","original","original","latent","original","reversed","reversed","latent"
5404,5,"cyclic","","original","reversed","original","latent","original","reversed","reversed","latent"
5405,6,"cyclic","","reversed","reversed","original","latent","original","reversed","reversed","latent"
5406,6,"cyclic","","latent","reversed","original","latent","original","reversed","reversed","latent"
5407,5,"cyclic","","original","latent","original","latent","original","reversed","reversed","latent"
5408,6,"cyclic","","reversed","latent","original","latent","original","reversed","reversed","latent"
5409,6,"cyclic","","latent","latent","original","latent","original","reversed","reversed","latent"
5410,5,"cyclic","","original","original","reversed","latent","original","reversed","reversed","latent"
5411,6,"cyclic","","reversed","original","reversed","latent","original","reversed","reversed","latent"
5412,6,"cyclic","","latent","original","reversed","latent","original","reversed","reversed","latent"
5413,6,"cyclic","","original","reversed","reversed","latent","original","reversed","reversed","latent"
5414,7,"cyclic","","reversed","reversed","reversed","latent","original","reversed","reversed","latent"
5415,7,"cyclic","","latent","reversed","reversed","latent","original","reversed","reversed","latent"
5416,6,"cyclic","","original","latent","reversed","latent","original","reversed","reversed","latent"
5417,7,"cyclic","","reversed","latent","reversed","latent","original","reversed","reversed","latent"
5418,7,"cyclic","","latent","latent","reversed","latent","original","reversed","reversed","latent"
5419,5,"cyclic","","original","original","latent","latent","original","reversed","reversed","latent"
5420,6,"cyclic","","reversed","original","latent","latent","original","reversed","reversed","latent"
5421,6,"cyclic","","latent","original","latent","latent","original","reversed","reversed","latent"
5422,6,"cyclic","","original","reversed","latent","latent","original","reversed","reversed","latent"
5423,7,"cyclic","","reversed","reversed","latent","latent","original","reversed","reversed","latent"
5424,7,"cyclic","","latent","reversed","latent","latent","original","reversed","reversed","latent"
5425,6,"cyclic","","original","latent","latent","latent","original","reversed","reversed","latent"
5426,7,"cyclic","","reversed","latent","latent","latent","original","reversed","reversed","latent"
5427,7,"cyclic","","latent","latent","latent","latent","original","reversed","reversed","latent"
5428,4,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,EC,H,T,U}","original","original","original","original","reversed","reversed","reversed","latent"
5429,5,"cyclic","","reversed","original","original","original","reversed","reversed","reversed","latent"
5430,5,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH}","latent","original","original","original","reversed","reversed","reversed","latent"
5431,5,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,EC,H,T,U}","original","reversed","original","original","reversed","reversed","reversed","latent"
5432,6,"cyclic","","reversed","reversed","original","original","reversed","reversed","reversed","latent"
5433,6,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,H,T,U,U_AH}","latent","reversed","original","original","reversed","reversed","reversed","latent"
5434,5,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,EC,H,T,U}","original","latent","original","original","reversed","reversed","reversed","latent"
5435,6,"cyclic","","reversed","latent","original","original","reversed","reversed","reversed","latent"
5436,6,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH}","latent","latent","original","original","reversed","reversed","reversed","latent"
5437,5,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","original","reversed","original","reversed","reversed","reversed","latent"
5438,6,"cyclic","","reversed","original","reversed","original","reversed","reversed","reversed","latent"
5439,6,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH}","latent","original","reversed","original","reversed","reversed","reversed","latent"
5440,6,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","reversed","reversed","original","reversed","reversed","reversed","latent"
5441,7,"cyclic","","reversed","reversed","reversed","original","reversed","reversed","reversed","latent"
5442,7,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,H,T,U,U_AH}","latent","reversed","reversed","original","reversed","reversed","reversed","latent"
5443,6,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","latent","reversed","original","reversed","reversed","reversed","latent"
5444,7,"cyclic","","reversed","latent","reversed","original","reversed","reversed","reversed","latent"
5445,7,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH}","latent","latent","reversed","original","reversed","reversed","reversed","latent"
5446,5,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","original","latent","original","reversed","reversed","reversed","latent"
5447,6,"cyclic","","reversed","original","latent","original","reversed","reversed","reversed","latent"
5448,6,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH}","latent","original","latent","original","reversed","reversed","reversed","latent"
5449,6,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","reversed","latent","original","reversed","reversed","reversed","latent"
5450,7,"cyclic","","reversed","reversed","latent","original","reversed","reversed","reversed","latent"
5451,7,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,H,T,U,U_AH}","latent","reversed","latent","original","reversed","reversed","reversed","latent"
5452,6,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","latent","latent","original","reversed","reversed","reversed","latent"
5453,7,"cyclic","","reversed","latent","latent","original","reversed","reversed","reversed","latent"
5454,7,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH}","latent","latent","latent","original","reversed","reversed","reversed","latent"
5455,5,"cyclic","","original","original","original","reversed","reversed","reversed","reversed","latent"
5456,6,"cyclic","","reversed","original","original","reversed","reversed","reversed","reversed","latent"
5457,6,"cyclic","","latent","original","original","reversed","reversed","reversed","reversed","latent"
5458,6,"cyclic","","original","reversed","original","reversed","reversed","reversed","reversed","latent"
5459,7,"cyclic","","reversed","reversed","original","reversed","reversed","reversed","reversed","latent"
5460,7,"cyclic","","latent","reversed","original","reversed","reversed","reversed","reversed","latent"
5461,6,"cyclic","","original","latent","original","reversed","reversed","reversed","reversed","latent"
5462,7,"cyclic","","reversed","latent","original","reversed","reversed","reversed","reversed","latent"
5463,7,"cyclic","","latent","latent","original","reversed","reversed","reversed","reversed","latent"
5464,6,"cyclic","","original","original","reversed","reversed","reversed","reversed","reversed","latent"
5465,7,"cyclic","","reversed","original","reversed","reversed","reversed","reversed","reversed","latent"
5466,7,"cyclic","","latent","original","reversed","reversed","reversed","reversed","reversed","latent"
5467,7,"cyclic","","original","reversed","reversed","reversed","reversed","reversed","reversed","latent"
5468,8,"cyclic","","reversed","reversed","reversed","reversed","reversed","reversed","reversed","latent"
5469,8,"cyclic","","latent","reversed","reversed","reversed","reversed","reversed","reversed","latent"
5470,7,"cyclic","","original","latent","reversed","reversed","reversed","reversed","reversed","latent"
5471,8,"cyclic","","reversed","latent","reversed","reversed","reversed","reversed","reversed","latent"
5472,8,"cyclic","","latent","latent","reversed","reversed","reversed","reversed","reversed","latent"
5473,6,"cyclic","","original","original","latent","reversed","reversed","reversed","reversed","latent"
5474,7,"cyclic","","reversed","original","latent","reversed","reversed","reversed","reversed","latent"
5475,7,"cyclic","","latent","original","latent","reversed","reversed","reversed","reversed","latent"
5476,7,"cyclic","","original","reversed","latent","reversed","reversed","reversed","reversed","latent"
5477,8,"cyclic","","reversed","reversed","latent","reversed","reversed","reversed","reversed","latent"
